Global Rank,Institution,Country,Sector,Best Country Quartile
1613,"World Health Organization Regional Office for the Eastern Mediterranean, Egypt",EGY,Health,1
1614,"Kinderspital Zurich, Universitats-Kinderklinik",CHE,Health,2
1615,Hospital Universitario HM Sanchinarro,ESP,Health,1
1616,University Hospitals of Cleveland  *,USA,Health,1
1617,Gobierno de Navarra  *,ESP,Government,1
1618,"Northwest University, Xi'an",CHN,Universities,1
1619,Universita degli Studi di Trieste,ITA,Universities,1
1620,Norwegian Institute of Public Health,NOR,Health,1
1621,Instituto de Recursos Naturales y Agrobiologia de Sevilla,ESP,Government,1
1622,Flinders University,AUS,Universities,1
1623,University of New Mexico Health Sciences Center,USA,Health,1
1623,Universita degli Studi di Brescia,ITA,Universities,1
1623,Synopsys Inc *,MUL,Companies,2
1623,"Indian Institute of Technology, Kharagpur",IND,Universities,1
1627,Institut de Ciencies Fotoniques,ESP,Government,1
1627,Estacion Experimental del Zaidin ,ESP,Government,1
1629,"Centro de Investigacion Biomedica en Red de Enfermedades Hepaticas y Digestivas, Madrid",ESP,Health,1
1630,European Centre for Disease Prevention and Control,SWE,Health,1
1631,Laboratoire Jean Kuntzmann,FRA,Government,1
1632,Health Data Research UK,GBR,Non-Profit,1
1632,Heuristique et Diagnostic des Systemes Complexes,FRA,Government,1
1634,Instituto de Tecnologia Quimica,ESP,Government,1
1634,University of Essex,GBR,Universities,1
1634,Universidade de Brasilia,BRA,Universities,1
1637,Carnegie Institution for Science *,USA,Non-Profit,1
1638,The Fifth Medical Center of the PLA General Hospital,CHN,Health,1
1639,Instituto Nacional de Infectologia Evandro Chagas,BRA,Health,1
1640,Public Health Agency of Canada,CAN,Health,1
1640,Fondazione Bruno Kessler,ITA,Non-Profit,1
1642,"University of Arkansas, Fayetteville",USA,Universities,2
1643,Ewha Womans University *,KOR,Universities,1
1643,Children's Healthcare of Atlanta ,USA,Health,2
1645,"Institute of Zoology, Chinese Academy of Sciences",CHN,Government,1
1646,Universitatsklinikum Munster,DEU,Health,2
1646,"Centro de Investigacion Biomedica en Red en Bioingenieria, Biomateriales y Nanomedicina, Madrid",ESP,Health,1
1648,"Indian Institute of Technology, Delhi",IND,Universities,1
1648,University of Hawai'i Cancer Center,USA,Health,1
1648,Stevens Institute of Technology,USA,Universities,1
1648,NHS Greater Glasgow and Clyde,GBR,Health,2
1648,"New York University, Abu Dhabi",ARE,Universities,1
1653,Astellas Pharma Inc,JPN,Companies,1
1653,Istituto per la Tecnologia delle Membrane,ITA,Government,1
1655,Mashhad University of Medical Sciences,IRN,Universities,1
1656,"Nippon Telegraph and Telephone Corp, USA",USA,Companies,1
1657,Institut de Recherche sur le Cancer de Lille *,FRA,Health,1
1658,"Pfizer Inc, United Kingdom",GBR,Companies,1
1658,Centre Tecnologic de Telecomunicacions de Catalunya,ESP,Non-Profit,1
1660,Taipei Veterans General Hospital,TWN,Health,1
1661,European Space Agency *,MUL,Government,1
1661,Universidad Europea de Madrid *,ESP,Universities,1
1663,James Cook University *,AUS,Universities,1
1663,Liverpool John Moores University,GBR,Universities,2
1665,Finnish Meteorological Institute,FIN,Government,1
1666,Marine Biological Laboratory,USA,Non-Profit,2
1666,"Medtronic Inc, USA",USA,Companies,1
1668,Laboratoire de Genie Chimique de Toulouse,FRA,Government,1
1669,"Unilever, United Kingdom",GBR,Companies,1
1669,Ministry of Industry and Information Technology,CHN,Government,1
1669,University of Kentucky HealthCare,USA,Health,1
1672,University of Nevada-Reno,USA,Universities,1
1672,Peking Union Medical College Hospital Beijing,CHN,Health,1
1674,Hong Kong Baptist University,HKG,Universities,2
1674,Irish Agriculture and Food Development Authority,IRL,Government,1
1676,Centro de Edafologia y Biologia Aplicada del Segura,ESP,Government,1
1677,Max Planck UCL Centre for Computational Psychiatry and Ageing Research,DEU,Government,1
1677,Shandong Agricultural University,CHN,Universities,1
1679,Instituto Oswaldo Cruz,BRA,Health,1
1679,Universita Politecnica delle Marche,ITA,Universities,1
1681,University of Kansas Medical Center,USA,Health,2
1681,Texas Children's Hospital ,USA,Health,2
1683,Second Xiangya Hospital Affiliated to Central South University,CHN,Health,1
1684,"University of Technology, Malaysia",MYS,Universities,1
1685,St Georges University of London,GBR,Universities,2
1686,Diamond Light Source,GBR,Government,1
1687,Air Force Medical University *,CHN,Universities,1
1687,National Kyushu Cancer Center,JPN,Health,1
1689,Korea Food Research Institute,KOR,Government,1
1690,Honda Motor Co Ltd *,MUL,Companies,2
1691,Philipps-Universitat Marburg *,DEU,Universities,1
1692,West China Hospital of Stomatology,CHN,Health,1
1693,Leibniz Institut fur Naturstoff-Forschung und Infektionsbiologie e.V. Hans-Knoll-Institut,DEU,Government,1
1693,Max Planck Institut fur Biologische Kybernetik,DEU,Government,2
1695,Ruijin Hospital,CHN,Health,1
1696,"National University of Ireland, Galway",IRL,Universities,1
1697,University of Mississippi *,USA,Universities,2
1697,University of Iowa Health Care,USA,Health,2
1699,University of Johannesburg,ZAF,Universities,1
1700,Tabriz University of Medical Sciences,IRN,Universities,1
1701,Hainan University,CHN,Universities,1
1701,Smithsonian Environmental Research Center,USA,Government,1
1703,"Yantai Institute of Coastal Zone Research, Chinese Academy of Sciences",CHN,Government,1
1703,Nanjing Normal University,CHN,Universities,1
1705,National Taiwan University of Science and Technology,TWN,Universities,1
1705,Renmin Hospital of Wuhan University,CHN,Health,1
1707,The Ottawa Hospital  *,CAN,Health,1
1708, Centre Hospitalier de l'Universite de Montreal,CAN,Health,2
1709,Maccabi Health Care Services,ISR,Health,1
1710,Singapore Eye Research Institute,SGP,Health,1
1710,Juntendo University *,JPN,Universities,1
1712,Gottfried Wilhelm Leibniz Universitat Hannover,DEU,Universities,2
1713,"United Nations Educational, Scientific and Cultural Organization",MUL,Non-Profit,1
1713,"Volkswagen AG, Germany",DEU,Companies,1
1713,Atrium Health *,USA,Health,2
1716,Instituto Regional de Investigacion y Desarrollo Agroalimentario y Forestal de Castilla La Mancha,ESP,Government,1
1717,Universita degli Studi di Siena,ITA,Universities,1
1718,Nicolaus Copernicus University,POL,Universities,1
1719,"Innovation Academy for Precision Measurement Science and Technology, Chinese Academy of Sciences",CHN,Government,1
1720,George Institute for International Health *,AUS,Health,1
1721,"Institute of Acoustics, Chinese Academy of Sciences",CHN,Government,1
1722,Texas A&M University at Qatar,QAT,Universities,1
1723,National Center of Neurology and Psychiatry,JPN,Health,1
1723,Max Planck Institut fur Chemische Physik Fester Stoffe,DEU,Government,2
1723,Heriot-Watt University *,MUL,Universities,2
1726,Chonbuk National University *,KOR,Universities,1
1726,Japanese Foundation for Cancer Research,JPN,Health,1
1728,Instituto Tecnologico y de Estudios Superiores de Monterrey *,MEX,Universities,1
1729,Yeungnam University,KOR,Universities,1
1730,Bar-Ilan University,ISR,Universities,1
1731,State University of New York at Binghamton,USA,Universities,2
1732,Chiba University *,JPN,Universities,1
1732,Netherlands Organisation for Applied Scientific Research *,MUL,Government,2
1734,Istituto di Cristallografia,ITA,Government,1
1734,Paul Scherrer Institute,CHE,Government,2
1736,Okinawa Institute of Science and Technology Graduate University,JPN,Universities,1
1736,Scuola Superiore S. Anna di Studi Universitari e di Perfezionamento *,ITA,Universities,1
1738,University of Portsmouth,GBR,Universities,2
1739,Swedish Health Services,USA,Health,2
1739,Institut Hospital del Mar d’Investigacions Mediques,ESP,Health,1
1739,Haukeland University Hospital,NOR,Health,1
1742,Kwangwoon University,KOR,Universities,1
1743,The Open University,GBR,Universities,1
1743,Zhejiang Sci-Tech University,CHN,Universities,1
1745,University of Tennessee Health Science Center,USA,Health,2
1745,Institut MitoVasc,FRA,Government,1
1745,Institut de Chimie de la Matiere Condensee de Bordeaux,FRA,Government,1
1748,University of Vermont,USA,Universities,1
1748,Duy Tan University,VNM,Universities,1
1748,Netherlands Environmental Assessment Agency,NLD,Government,1
1751,Papworth Hospital NHS Foundation Trust,GBR,Health,1
1752,National Academy of Sciences of Ukraine *,UKR,Government,1
1752,"Instituto de Investigacion Sanitaria FJD, UAM",ESP,Health,1
1754,Institut Polytechnique de Grenoble *,FRA,Universities,1
1755,Qingdao National Laboratory for Marine Science and Technology,CHN,Government,1
1756,Universitat Rovira i Virgili *,ESP,Universities,1
1756,"Cardiovasculaire, Metabolisme, Diabetologie & Nutrition",FRA,Government,1
1758,Fraunhofer Institut fur Werkstoff- und Strahltechnik,DEU,Government,1
1759,Institut de Biologie de l'Ecole Normale Superieure,FRA,Government,1
1759,Centro di Riferimento Oncologico Aviano IRCCS,ITA,Health,1
1761,Montreal Neurological Institute and Hospital,CAN,Health,1
1761,Northeast Forestry University,CHN,Universities,1
1761,Institut de Recerca i Tecnologia Agroalimentaries Barcelona,ESP,Government,1
1764,Taipei Medical University,TWN,Universities,1
1764,Shanghai Institute of Microsystem and Information Technology,CHN,Government,1
1766,Institut de Diagnosi Ambiental i Estudis de l'Aigua,ESP,Government,1
1766,"Kaiser Permanente Medical Center, San Francisco",USA,Health,1
1768,Chiang Mai University,THA,Universities,1
1768,Centre for Eye Research Australia,AUS,Health,1
1768,Instituto Israelita de Ensino e Pesquisa Albert Einstein,BRA,Health,1
1771,Bilkent University,TUR,Universities,1
1771,Plymouth University,GBR,Universities,2
1771,ExxonMobil *,MUL,Companies,2
1771,Universita degli Studi di Cagliari,ITA,Universities,1
1771,Frontiers Media SA,CHE,Companies,1
1776,Budapest University of Technology and Economics,HUN,Universities,1
1777,Xunta de Galicia *,MUL,Government,1
1777,Austrian Institute of Technology,AUT,Government,1
1779,Dublin City University,IRL,Universities,1
1779,State Grid Zhejiang Electric Power Co,CHN,Companies,1
1779,GlobalFoundries Inc *,MUL,Companies,2
1779,Inova Fairfax Hospital,USA,Health,1
1783,Barcelona Supercomputing Center *,ESP,Government,1
1783,Generalitat Valenciana *,MUL,Government,1
1785,State Key Laboratory of Cryptology,CHN,Government,1
1785,Universitatsklinikums Aachen,DEU,Health,2
1787,National Defense Medical Center,TWN,Health,1
1787,"Novartis Pharmaceuticals, United States",USA,Companies,1
1789,Sylhet Agricultural University,BGD,Universities,1
1790,Wenzhou University,CHN,Universities,1
1791,Sciences Chimiques de Rennes,FRA,Government,1
1791,Guangzhou University of Traditional Chinese Medicine *,CHN,Universities,1
1793,Centre de Cooperation Internationale en Recherche Agronomique pour le Developpement *,FRA,Government,1
1794,Odense University Hospital,DNK,Health,2
1795,First Hospital of Jilin University,CHN,Health,1
1796,"Hefei Institutes of Physical Sciences, Chinese Academy of Sciences",CHN,Government,1
1797,Flemish Institute for Technological Research,BEL,Government,2
1798,"Toshiba Corp, Japan",JPN,Companies,1
1799,Universitat Jaume I *,ESP,Universities,1
1800,Empresa Brasileira de Pesquisa Agropecuaria *,BRA,Government,1
1801,Manipal University,IND,Universities,1
1801,"National Innovation Institute of Defense Technology, Academy of Military Sciences of PLA",CHN,Government,1
1801,Centro de Investigacion Biomedica en Red de Enfermedades Raras,ESP,Health,1
1804,Institut des Systemes Intelligents et de Robotique,FRA,Government,1
1805,"World Health Organization, Denmark",DNK,Health,1
1806,Lille Neuroscience et Cognition Research Centre,FRA,Health,1
1807,VA Palo Alto Health Care System,USA,Health,1
1808,"Sandia National Laboratories, California",USA,Government,1
1808,Syngenta *,MUL,Companies,3
1808,Max Planck Institut fur Dynamik und Selbstorganisation,DEU,Government,2
1811,Universite Clermont-Auvergne,FRA,Universities,1
1811,Centre Hospitalier Universitaire de Quebec,CAN,Health,1
1811,Fundacao Calouste Gulbenkian *,PRT,Non-Profit,1
1811,Shandong Normal University,CHN,Universities,1
1815,Fraunhofer Institut fur Angewandte Informationstechnik,DEU,Government,2
1816,"Fraunhofer-Institut fur Optronik, Systemtechnik und Bildauswertung",DEU,Government,1
1816,Brigham Young University,USA,Universities,1
1818,"International Centre for Genetic Engineering and Biotechnology, Trieste",ITA,Government,1
1819,Istituto di Biostrutture e Bioimmagini,ITA,Government,1
1819,China Electric Power Research Institute,CHN,Companies,1
1821,Instituto IMDEA Materiales,ESP,Government,1
1822,Shanghai Cancer Center Fudan University,CHN,Health,1
1822,Texas Tech University,USA,Universities,2
1824,Shaanxi University of Science and Technology,CHN,Universities,1
1824,Ecole Nationale Superieure de Chimie de Montpellier *,FRA,Universities,1
1826,Instituto Aggeu Magalhaes,BRA,Health,1
1827,Institute of Macromolecular Chemistry of the ASCR,CZE,Government,1
1827,Helmholtz-Zentrum fur Informationssicherheit,DEU,Government,2
1829,Universidad de Alcala *,ESP,Universities,1
1830,Xi'an University of Technology,CHN,Universities,1
1831,"Computer Network Information Center, Chinese Academy of Sciences",CHN,Government,1
1831,"Services Repartis, Architectures, Modelisation, Validation, Administration des Reseaux",FRA,Government,1
1831,Kangwon National University *,KOR,Universities,1
1834,Penn State Milton S. Hershey Medical Center,USA,Health,2
1834,University of Oregon,USA,Universities,1
1836,Universitat Bremen *,DEU,Universities,1
1837,U.S. Air Force,USA,Government,2
1838,Max Planck Institut fur Meteorologie,DEU,Government,1
1839,Infrared Processing and Analysis Center,USA,Government,1
1839,"University of Texas, Arlington",USA,Universities,2
1841,Hillingdon Hospitals NHS Foundation Trust,GBR,Health,1
1842,Universidad de Castilla-La Mancha *,ESP,Universities,1
1842,Universidade Federal de Sao Paulo *,BRA,Universities,1
1842,"Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences",CHN,Government,1
1845,Rede D’Or Sao Luiz *,BRA,Health,1
1845,Camden and Islington NHS Foundation Trust,GBR,Health,1
1845,First Affiliated Hospital of Xi'an Jiaotong University,CHN,Health,1
1848,Institut d'Investigacio Biomedica de Bellvitge,ESP,Health,1
1848,Veterinary Research Institute,CZE,Government,1
1850,Instituto de Agricultura Sostenible ,ESP,Government,1
1850,UCSF Benioff Children's Hospital,USA,Health,2
1850,Ecole Nationale Superieure des Mines de Paris,FRA,Universities,1
1853,GE Healthcare,MUL,Companies,3
1854,Forschungszentrum Borstel – Leibniz-Zentrum fur Medizin und Biowissenschaften,DEU,Government,1
1854,Institut Bergonie *,FRA,Government,1
1856,South London and Maudsley NHS Foundation Trust,GBR,Health,1
1856,Simula Research Laboratory,NOR,Government,1
1858,Anhui Medical University *,CHN,Universities,1
1858,Universita degli Studi di Ferrara,ITA,Universities,1
1860,"Centro de Investigacion Biomedica en Red de Enfermedades Raras, Madrid",ESP,Health,1
1860,Istituto di Elettronica e di Ingegneria dell'Informazione e delle Telecomunicazioni,ITA,Government,1
1862,Istituto Ortopedico Galeazzi,ITA,Health,1
1862,Hudson Institute of Medical Research,AUS,Non-Profit,1
1862,Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,DEU,Non-Profit,1
1865,Massachusetts Eye and Ear Infirmary ,USA,Health,2
1866,"Lipides, Nutrition, Cancer",FRA,Government,1
1866,Centre de Recherche Saint Antoine,FRA,Government,1
1868,Instituto de Investigacion en Ciencias de la Salud Germans Trias i Pujol,ESP,Health,1
1868,Centro de Investigacion Biomedica en Red Fisiopatologia de la Obesidad y Nutricion,ESP,Health,1
1870,Azienda Ospedaliero Universitaria di Bologna - Policlinico di Sant'Orsola Malpighi,ITA,Health,1
1871,Population Health Research Institute,CAN,Health,1
1871,Universite de Bourgogne *,FRA,Universities,1
1873,Institut National des Sciences Appliquees de Rennes *,FRA,Universities,1
1874,Coventry University,GBR,Universities,1
1875,George Washington The School of Medicine & Health Sciences,USA,Health,1
1876,Fraunhofer Institut fur Produktionstechnik und Automatisierung,DEU,Government,2
1877,Max Planck Institute fur Gravitationsphysik,DEU,Government,1
1878,"Indian Institute of Technology, Bombay *",IND,Universities,1
1878,Ministry of Health,ISR,Health,1
1878,Hackensack University Medical Center,USA,Health,1
1881,University of Huddersfield,GBR,Universities,2
1882,Shanghai Academy of Agricultural Sciences,CHN,Government,1
1882,"Kaiser Permanente, Oakland *",USA,Health,1
1884,United Nations International Children's Emergency Fund *,MUL,Non-Profit,1
1885,"Agence Nationale de la Securite Sanitaire de l'Alimentation, de l'Environnement et du Travail *",FRA,Health,1
1885,"State University of New York, Albany",USA,Universities,2
1885,Hopital Erasme,BEL,Health,2
1885,Istituto Oncologico Veneto,ITA,Health,1
1889,National Cancer Center,KOR,Health,1
1889,Cliniques Universitaires Saint-Luc,BEL,Health,2
1891,Max Planck Institut fur Physik Komplexer Systeme,DEU,Government,2
1891,Instituto Mexicano del Seguro Social *,MEX,Health,1
1893,Institut d'Electronique et des Technologies du Numerique,FRA,Government,1
1893,Romanian Academy *,ROU,Government,1
1895,Max Planck Institut fur Extraterrestrische Physik,DEU,Government,1
1895,Research Centre for Natural Sciences,HUN,Government,1
1897,University of Akron,USA,Universities,1
1898,"Oklahoma State University, Stillwater *",USA,Universities,1
1898,Rural Development Administration *,KOR,Government,1
1900,Sir Mortimer B. Davis Jewish General Hospital,CAN,Health,1
1900,Centre de Recherche en Acquisition et Traitement de l'Image pour la Sante,FRA,Government,1
1900,"City University of New York, Hunter College",USA,Universities,1
1900,Nanfang Hospital,CHN,Health,1
1904,Khalifa University *,ARE,Universities,1
1904,Netherlands Institute of Ecology,NLD,Government,2
1906,Kennedy Krieger Institute,USA,Health,2
1906,Hospital Israelita Albert Einstein,BRA,Health,1
1906,Memorial University of Newfoundland,CAN,Universities,1
1909,Tennessee Valley Healthcare System,USA,Health,2
1910,Fundacion Agencia Aragonesa para la Investigacion y Desarrollo,ESP,Government,1
1911,Fondazione IRCCS Policlinico San Matteo ,ITA,Health,2
1911,Liverpool Hospital ,AUS,Health,1
1913,Indiana University Health,USA,Health,2
1914,Institute of Microelectronics,SGP,Government,2
1914,Los Angeles Biomedical Research Institute,USA,Health,1
1916,State University of Bangladesh,BGD,Universities,1
1917,National Center for Geriatrics and Gerontology *,JPN,Health,1
1917,Institut de Chimie de Strasbourg,FRA,Government,1
1919,"National University of Science and Technology, Islamabad",PAK,Universities,1
1920,Lankenau Institute for Medical Research,USA,Health,1
1921,Ministerio de Ciencia e Innovacion *,MUL,Government,1
1922,Food and Agriculture Organization of the United Nations,MUL,Non-Profit,1
1922,Centro de Fisica Miguel Antonio Catalan CS,ESP,Government,1
1922,Sun Yat-sen University Second Hospital,CHN,Health,1
1922,Universidad de Antioquia *,COL,Universities,1
1926,RISE Research Institutes of Sweden *,SWE,Government,1
1927,Laboratoire d'Informatique de Paris 6,FRA,Government,1
1927,KBR Inc *,MUL,Companies,2
1929,University of Shanghai for Science and Technology,CHN,Universities,1
1930,Rolls-Royce Holdings plc *,MUL,Companies,3
1930,Beijing Forestry University,CHN,Universities,1
1930,VA San Diego Healthcare System,USA,Health,2
1930,National Center for Global Health and Medicine,JPN,Health,1
1934,Ministry of Health,SAU,Health,1
1935,National Cheng Kung University Hospital,TWN,Health,1
1936,"Institute of Microelectronics, Chinese Academy of Sciences",CHN,Government,1
1936,National Institute of Information and Communications Technology,JPN,Government,1
1938,Institut National de Physique Nucleaire et de Physique des Particules,FRA,Government,1
1938,Okayama University *,JPN,Universities,1
1938,Toyota Technological Institute,MUL,Universities,2
1938,Ecole Pratique des Hautes Etudes,FRA,Universities,1
1942,"Grupo Hospitalario Quironsalud, Spain",ESP,Health,1
1942,"International Institute of Information Technology, Hyderabad",IND,Universities,1
1944,Smithsonian Conservation Biology Institute,USA,Government,1
1944,Akershus University Hospital,NOR,Health,1
1944,University of Rhode Island,USA,Universities,2
1947,National Chung Hsing University,TWN,Universities,1
1948,Folkhalsan,FIN,Health,2
1949,"AgroParisTech, Institut des Sciences et Industries du Vivant et de l'Environnement",FRA,Universities,1
1950,Universita degli Studi del Piemonte Orientale Amedeo Avogadro,ITA,Universities,1
1950,Airbus SAS *,MUL,Companies,2
1952,University of North Texas,USA,Universities,1
1952,Centre Hospitalier Universitaire de Montpellier *,FRA,Health,1
1954,U.S. Army *,USA,Government,1
1955,International Iberian Nanotechnology Laboratory,PRT,Government,1
1955,University of Jyvaskyla,FIN,Universities,2
1957,Shanghai University of Traditional Chinese Medicine *,CHN,Universities,1
1958,Michigan Technological University,USA,Universities,2
1958,Institut Parisien de Chimie Moleculaire,FRA,Government,1
1958,"Indian Institute of Technology, Madras",IND,Universities,1
1958,Pharmaceutical Product Development LLC,USA,Companies,2
1962,Nanjing Drum Tower Hospital,CHN,Health,1
1963,Huzhou University,CHN,Universities,1
1964,"Research Institute of Industrial Science & Technology, Pohang",KOR,Government,1
1965,Adam Mickiewicz University,POL,Universities,1
1965,McLean Hospital,USA,Health,2
1965,Instituto Smithsonian de Investigaciones Tropicales,PAN,Government,1
1968,Grenoble Institut des Neurosciences,FRA,Government,2
1969,Instituto Rene Rachou,BRA,Health,1
1970,Augusta University *,USA,Universities,2
1970,Universitatsklinikum Leipzig,DEU,Health,1
1970,University of Szeged,HUN,Universities,1
1973,Instituto Carlos Chagas,BRA,Health,1
1974,Public Health Ontario,CAN,Health,1
1974,"Institute of Software, Chinese Academy of Science",CHN,Government,1
1976,"Institute of Atomic and Molecular Sciences, Academia Sinica",TWN,Government,1
1976,Hangzhou Normal University *,CHN,Universities,1
1978,Hallym University *,KOR,Universities,1
1978,Ankara University,TUR,Universities,1
1980,Basque Excellence Research Centre *,ESP,Government,1
1981,State Grid Sichuan Electric Power Research Institute,CHN,Non-Profit,1
1981,University of Lodz,POL,Universities,1
1981,Montreal Heart Institute,CAN,Health,1
1981,Technische Universitat Dortmund *,DEU,Universities,1
1985,Centre Antoine Lacassagne *,FRA,Health,1
1985,Ecole Polytechnique de Montreal,CAN,Universities,1
1987,Abo Academy University,FIN,Universities,1
1987,Instituto de Investigacion Sanitaria Fundacion para la Investigacion del Hospital Clinico de Valencia - INCLIVA,ESP,Health,1
1989,Junta de Comunidades de Castilla-La Mancha Ciudad Real,ESP,Government,1
1990,Ospedale Policlinico San Martino,ITA,Health,2
1990,Huaqiao University,CHN,Universities,1
1992,Swiss Federal Institute of Aquatic Science and Technology,CHE,Government,2
1992,Tokyo Metropolitan Institute of Medical Science,JPN,Health,1
1994,National Energy Technology Laboratory,USA,Government,2
1995,State Key Joint Laboratory of Environmental Simulation and Pollution Control,CHN,Government,1
1996,Rochester Institute of Technology *,USA,Universities,2
1996,Yanshan University,CHN,Universities,1
1998,Swedish Meteorological and Hydrological Institute,SWE,Government,1
1999,Ottawa Hospital Research Institute,CAN,Health,2
2000,Harry Perkins Institute of Medical Research,AUS,Health,1
2000,Universidad de La Rioja *,ESP,Universities,1
2000,Institut Europeen des Membranes,FRA,Government,1
