Global Rank,Institution,Country,Sector,Best Country Quartile
6673,Universidade Federal Fluminense,BRA,Universities,1
6673,Universidad Nacional del Altiplano,PER,Universities,1
6673,Hung Yen University of Technology and Education,VNM,Universities,3
6673,Centre de Recherche en Economie et Statistique,FRA,Government,3
6673,"Institut National de Recherches en Genie Rural, Eaux et Forets",TUN,Government,1
6673,Nemazee Hospital,IRN,Health,2
6673,Radford University,USA,Universities,3
6673,Dr Babasaheb Ambedkar Marathwada University,IND,Universities,2
6673,Qom University,IRN,Universities,3
6673,Saint Petersburg Institute for Informatics and Automation Russian Academy of Sciences,RUS,Government,2
6685,Gadjah Mada University,IDN,Universities,1
6685,Southern Illinois University Edwardsville,USA,Universities,3
6685,Necmettin Erbakan University,TUR,Universities,1
6688,"Xinjiang Institute of Ecology and Geography, Chinese Academy of Sciences",CHN,Government,1
6688,Vasyl Stefanyk Precarpathian National University,UKR,Universities,1
6688,Leuphana Universitat Luneburg,DEU,Universities,2
6688,"Universidad Nacional de Ingenieria, Peru *",PER,Universities,1
6692,Holland Bloorview Kids Rehabilitation Hospital,CAN,Health,3
6692,Institute of Low Temperature and Structure Research Polish Academy of Sciences,POL,Government,3
6692,Secretaria de Salud de Mexico *,MEX,Health,1
6692,Hospital Universiti Sains Malaysia,MYS,Health,2
6692,North-Caucasus Federal University,RUS,Universities,1
6692,Potsdam Institut fur Klimafolgenforschung,DEU,Government,1
6692,"Government College University, Lahore",PAK,Universities,1
6692,Henryk Niewodniczanski Institute of Nuclear Physics Polish Academy of Sciences,POL,Government,1
6692,China Earthquake Administration,CHN,Government,2
6701,National Bureau of Plant Genetic Resources,IND,Government,1
6701,Allina Health,USA,Health,2
6701,Mangalore University,IND,Universities,3
6701,Universidad de Huelva *,ESP,Universities,2
6701,University of Rijeka,HRV,Universities,1
6701,Oklahoma State University Medical Center  *,USA,Health,3
6701,Centro de Ecologia Aplicada y Sustentabilidad,CHL,Universities,3
6701,Sint Maartenskliniek,NLD,Health,3
6701,"Oklahoma State University, Center for Health Sciences",USA,Universities,2
6701,Te Whatu Ora Health New Zealand *,NZL,Health,1
6711,American Heart Association,USA,Non-Profit,1
6711,Petroleum Development Oman LLC,OMN,Companies,2
6711,Universita degli Studi Guglielmo Marconi,ITA,Universities,3
6711,National Oceanic and Atmospheric Administration,USA,Government,1
6715,Ministry of Public Health,THA,Health,1
6715,Frankfurt Institute for Advanced Studies,DEU,Non-Profit,2
6715,Mehran University of Engineering and Technology Jamshoro,PAK,Universities,2
6715,Technical University of Kosice,SVK,Universities,1
6715,Universidad Tecnologica de Panama,PAN,Universities,3
6715,Cogna Educacao SA *,BRA,Companies,2
6715,University of Miskolc,HUN,Universities,2
6715,Universidade Federal de Itajuba,BRA,Universities,2
6723,Polar Research Institute of China,CHN,Government,2
6723,University of Rwanda *,RWA,Universities,1
6723,Periyar University,IND,Universities,2
6723,National Aviation University,UKR,Universities,1
6727,Laboratoire d'Etudes en Geophysique et Oceanographie Spatiales,FRA,Government,1
6727,Al-Balqa Applied University,JOR,Universities,1
6727,West Ukrainian National University,UKR,Universities,1
6727,William Paterson University,USA,Universities,3
6727,Universidad de Playa Ancha,CHL,Universities,3
6727,Dr BR Ambedkar National Institute of Technology,IND,Universities,2
6733,VA Nebraska-Western Iowa Health Care System,USA,Health,2
6733,Maritime University of Szczecin,POL,Universities,2
6733,"California State University, Sacramento",USA,Universities,2
6733,Hanoi Medical University,VNM,Universities,1
6733,Culham Centre for Fusion Energy,GBR,Government,4
6738,Tokyo Medical University Hachioji Medical Center,JPN,Health,2
6738,Obafemi Awolowo University Teaching Hospital,NGA,Health,1
6738,Istanbul Ticaret University,TUR,Universities,2
6738,Central European University,AUT,Universities,2
6738,Persian Gulf University,IRN,Universities,3
6738,Universidade Estadual do Ceara,BRA,Universities,2
6738,S.N. Bose National Centre for Basic Sciences ,IND,Government,2
6738,Jackson Health System,USA,Health,3
6746,Universidade Federal do Pampa,BRA,Universities,2
6746,State University - Higher School of Economics,RUS,Universities,1
6746,University of Swabi,PAK,Universities,1
6746,Smithsonian Conservation Biology Institute,USA,Government,1
6746,University of Zielona Gora,POL,Universities,2
6746,High Energy Accelerator Research Organization,JPN,Government,1
6752,Nord University,NOR,Universities,3
6752,Yeshiva University,USA,Universities,3
6752,Hospital de Clinicas da Universidade Federal do Parana,BRA,Health,2
6752,Walter Sisulu University,ZAF,Universities,2
6752,Baystate Health System,USA,Health,3
6752,Bruyere Research Institute,CAN,Health,3
6752,"Usmanu Danfodiyo University, Sokoto *",NGA,Universities,1
6752,Australian Museum,AUS,Non-Profit,2
6752,Universite Mohamed Khider de Biskra,DZA,Universities,2
6761,"Technical University of Malaysia, Melaka",MYS,Universities,2
6761,Woods Hole Oceanographic Institution,USA,Non-Profit,2
6761,Farabi Hospital,IRN,Health,1
6761,Cihan University,IRQ,Universities,1
6761,Grupo Angeles Servicios de Salud *,MEX,Health,3
6761,Central University of Gujarat,IND,Universities,2
6761,First Hospital of Hebei Medical University,CHN,Health,2
6768,Associacao Pelotense de Assistencia e Cultura *,BRA,Non-Profit,3
6768,Universidade Catolica de Pelotas,BRA,Universities,3
6768,Nuclear Science and Technology Research Institute,IRN,Government,2
6768,Universidade Estadual do Norte Fluminense Darcy Ribeiro,BRA,Universities,2
6768,I K Gujral Punjab Technical University,IND,Universities,2
6768,University of Haifa,ISR,Universities,1
6768,Clark Atlanta University,USA,Universities,4
6768,Instituto Tecnologico de Aeronautica,BRA,Universities,2
6768,Maharishi Markandeshwar Institute of Medical Sciences and Research,IND,Health,2
6768,Claremont McKenna College,USA,Universities,3
6768,Dubai Health Authority,ARE,Health,1
6768,Institut d'Investigacio en Intelligencia Artificial  ,ESP,Government,1
6768,University Mutah,JOR,Universities,2
6768,Kirensky Institute of Physics,RUS,Government,2
6782,Institute of Technology of Cambodia,KHM,Universities,1
6782,Payame Noor University,IRN,Universities,1
6782,European Central Bank,DEU,Government,1
6785,Biruni University,TUR,Universities,1
6785,Estacio Participacoes SA *,BRA,Companies,2
6785,Aljouf University,SAU,Universities,2
6785,West Chester University of Pennsylvania,USA,Universities,3
6785,Universidad Autonoma de Baja California,MEX,Universities,1
6785,Universidade Federal do Espirito Santo,BRA,Universities,1
6791,Quinnipiac University,USA,Universities,2
6791,Universite d Antananarivo,MDG,Universities,1
6791,Institute for Physics of Microstructures Russian Academy of Sciences,RUS,Government,2
6791,Yasar University,TUR,Universities,2
6791,Recep Tayyip Erdogan University,TUR,Universities,2
6791,University of Birjand,IRN,Universities,2
6791,Fayoum University *,EGY,Universities,2
6791,University of Nis,SRB,Universities,1
6791,Universidad de La Laguna,ESP,Universities,1
6800,All India Institute of Medical Sciences,IND,Universities,1
6800,University of Malaya Medical Centre,MYS,Health,3
6800,"California State University, Chico",USA,Universities,3
6800,Max Planck Institut fur Evolutionare Anthropologie,DEU,Government,1
6800,Kazan State Medical University,RUS,Universities,2
6800,Mount Holyoke College,USA,Universities,3
6806,Atomic Energy Organization of Iran *,IRN,Government,3
6806,"Institute of Atmospheric Physics, Chinese Academy of Sciences",CHN,Government,1
6806,Qom University of Technology,IRN,Universities,4
6806,Maulana Azad Medical College,IND,Health,1
6810,Afe Babalola University,NGA,Universities,1
6810,Hindustan Institute of Technology and Science,IND,Universities,3
6810,Istanbul Medeniyet University,TUR,Universities,1
6810,Mendel University in Brno,CZE,Universities,2
6814,Bursa Technical University,TUR,Universities,2
6814,Universidad Pontificia Bolivariana *,COL,Universities,1
6814,Sathyabama Institute of Science and Technology,IND,Universities,1
6814,Princess Sumaya University of Technology,JOR,Universities,2
6814,Universite de Kinshasa,COD,Universities,1
6814,Universidade Federal de Campina Grande,BRA,Universities,2
6814,Center for Health Technology and Services Research,PRT,Non-Profit,1
6814,Inonu University,TUR,Universities,2
6814,University of Indonesia,IDN,Universities,1
6823,Istituto Nazionale di Fisica Nucleare *,ITA,Government,1
6823,Central University of Tamil Nadu,IND,Universities,2
6823,Mus Alparslan University,TUR,Universities,2
6823,Devi Ahilya University,IND,Universities,1
6823,Sardar Patel University,IND,Universities,2
6823,British Geological Survey,GBR,Government,2
6823,Universitat Koblenz-Landau,DEU,Universities,3
6830,Universidad Arturo Prat *,CHL,Universities,3
6830,Tehran Heart Center,IRN,Health,1
6830,Anima Holding SA *,BRA,Companies,2
6830,Universidad Autonoma Metropolitana,MEX,Universities,1
6830,Badr University in Cairo,EGY,Universities,2
6830,Centre Hospitalier Universitaire Martinique,MTQ,Health,1
6830,Universidade Federal de Roraima,BRA,Universities,3
6830,Universidade da Integracao Internacional da Lusofonia Afro-Brasileira,BRA,Universities,1
6830,Marmara University Hospital,TUR,Health,1
6830,Centre de Recherche en Mathematiques de la Decision,FRA,Government,1
6830,Israel Defense Forces *,ISR,Government,3
6830,Harvard Pilgrim Health Care,USA,Health,1
6842,Morehouse School of Medicine,USA,Universities,3
6842,Universidade Estadual de Maringa,BRA,Universities,1
6842,Princess Nourah bint Abdul Rahman University *,SAU,Universities,1
6842,Hospital das Clinicas da Universidade Federal de Pernambuco,BRA,Health,2
6842,Ho Chi Minh City University of Education,VNM,Universities,3
6842,IVL Swedish Environmental Research Institute,SWE,Non-Profit,3
6842,Istituto di Scienze Polari,ITA,Government,2
6842,Colorado College,USA,Universities,3
6842,Military Academy,SRB,Universities,1
6842,Ecole Nationale de la Statistique et de l'Analyse de l'Information *,FRA,Universities,3
6842,"University of the West Indies, Mona Campus *",JAM,Universities,1
6842,Yuri Gagarin State Technical University of Saratov,RUS,Universities,2
6854,Universite d'Alger 1,DZA,Universities,1
6854,Shariati Hospital,IRN,Health,1
6854,Universidad Nacional del Nordeste *,ARG,Universities,2
6854,Rajalakshmi Engineering College,IND,Universities,3
6858,"University of Minnesota, Duluth",USA,Universities,1
6858,Western Norway University of Applied Sciences,NOR,Universities,2
6858,Moscow Power Engineering Institute - Technical University,RUS,Universities,1
6858,Southern Ural State University,RUS,Universities,1
6862,Gautam Buddha University,IND,Universities,3
6862,The New School,USA,Universities,2
6862,REVA University,IND,Universities,3
6862,H. V. Karpenko Physico-Mechanical Institute National Academy of Sciences of Ukraine,UKR,Government,1
6862,European Organization for Nuclear Research,CHE,Government,2
6862,Centre d'Etudes Spatiales de la Biosphere,FRA,Government,1
6862,Hospital General Universitario de Ciudad Real,ESP,Health,3
6862,Central Institute of Fisheries Education,IND,Government,3
6862,"Universidad Santo Tomas, Colombia",COL,Universities,2
6862,Universite Paris Dauphine,FRA,Universities,1
6872,Universite Moulay Ismail *,MAR,Universities,1
6872,Shri Ramdeobaba College of Engineering and Management,IND,Universities,3
6872,Dhaka University of Engineering and Technology,BGD,Universities,2
6872,Universidade Federal do Agreste de Pernambuco,BRA,Universities,3
6872,Complejo Hospitalario Universitario de Badajoz ,ESP,Health,3
6872,Hajee Mohammad Danesh University of Science and Technology,BGD,Universities,2
6872,Universidade Lusofona de Humanidades e Tecnologias,PRT,Universities,2
6879,University of Northern British Columbia,CAN,Universities,3
6879,Piedmont Healthcare,USA,Health,2
6879,National Institute of Advanced Studies,IND,Non-Profit,3
6879,Universidade da Regiao de Joinville,BRA,Universities,3
6879,"Jawaharlal Nehru Technological University, Kakinada",IND,Universities,3
6879,Hong Kong Institute of Education,HKG,Universities,2
6879,Universiti Brunei Darussalam,BRN,Universities,1
6879,Cardiff Metropolitan University,GBR,Universities,3
6879,Madan Mohan Malaviya University Of Technology,IND,Universities,2
6888,Institute for Stem Cell and Regeneration,CHN,Government,1
6888,Thu Dau Mot University,VNM,Universities,2
6888,Universite 8 mai 1945 Guelma,DZA,Universities,2
6888,Universite Hassan II de Casablanca *,MAR,Universities,1
6892,Naval Medical Center San Diego ,USA,Health,3
6892,"Islamic Azad University, Isfahan Khorasgan Branch",IRN,Universities,2
6892,Universidade Estadual de Mato Grosso do Sul,BRA,Universities,3
6892,Institut Universitaire Europeen de la Mer,FRA,Government,2
6892,"California State University, San Bernardino",USA,Universities,3
6892,Laboratori Nazionali di Legnaro,ITA,Government,3
6892,Universite 20 Aout 1955 Skikda,DZA,Universities,1
6899,"Islamic Azad University, South Tehran branch",IRN,Universities,3
6899,Institut de Recherche en Sciences de la Sante,BFA,Government,1
6899,Delegacion Territorial de Salud y Consumo Granada,ESP,Health,2
6899,Rothman Institute,USA,Health,3
6899,Universite Badji Mokhtar - Annaba,DZA,Universities,1
6899,Ministry of Health of the Russian Federation,RUS,Health,1
6905,Universidade do Estado de Santa Catarina,BRA,Universities,2
6905,Medical College and Hospital Kolkata,IND,Health,2
6905,Universidad de Ciencias y Humanidades,PER,Universities,1
6905,Irmandade da Santa Casa de Misericordia de Sao Paulo,BRA,Health,2
6905,Centro de Investigacion en Salud Poblacional,MEX,Health,1
6905,Menzies School of Health Research,AUS,Universities,4
6905,Ioffe Institute Russian Academy of Sciences,RUS,Government,2
6905,Israel Defense Force Medical Corps,ISR,Health,3
6905,Furman University,USA,Universities,3
6905,Union Memorial Hospital,USA,Health,4
6905,Afyon Kocatepe University *,TUR,Universities,2
6905,Open University Netherlands,NLD,Universities,3
6905,King Fahad Medical City ,SAU,Health,2
6918,A.N. Frumkin Institute of Physical Chemistry and Electrochemistry Russian Academy of Sciences,RUS,Government,2
6918,Imam Khomeini International University,IRN,Universities,2
6918,MedStar Health Research Institute,USA,Health,3
6918,Japan Agency for Marine-Earth Science and Technology,JPN,Government,1
6918,Botswana International University of Science and Technology,BWA,Universities,1
6918,Trento Institute for Fundamental Physics and Applications,ITA,Government,2
6918,Adnan Menderes University,TUR,Universities,1
6918,Brawijaya University,IDN,Universities,1
6926,Universidad Catolica del Maule,CHL,Universities,2
6926,Gauhati University,IND,Universities,2
6926,Linnaeus University,SWE,Universities,2
6926,Utah Valley University,USA,Universities,3
6926,Ivanovo State University of Chemistry and Technology,RUS,Universities,2
6931,Universidad de Monterrey,MEX,Universities,2
6931,Universita degli Studi di Roma Foro Italico,ITA,Universities,4
6931,Ministry of Science and Technology,IRQ,Government,1
6931,Berufsgenossenschaftliches Universitatsklinikum Bergmannsheil GmbH,DEU,Health,3
6935,Beijing Research Institute of Uranium Geology,CHN,Government,4
6935,Norwegian Geotechnical Institute,NOR,Government,3
6935,Baskent University *,TUR,Universities,2
6935,University of Tripoli,LBY,Universities,1
6935,Institute of Mental Health,SGP,Health,3
6935,Ibb University,YEM,Universities,2
6935,Hochschule Osnabruck,DEU,Universities,3
6935,"Instituto Federal de Educacao, Ciencia e Tecnologia de Minas Gerais",BRA,Universities,2
6935,Cochrane *,MUL,Health,1
6935,"Hanze University of Applied Sciences, Groningen",NLD,Universities,3
6945,International Institute of Tropical Agriculture,MUL,Non-Profit,2
6945,Fermi National Accelerator Laboratory,USA,Government,1
6945,Forestry and Forest Products Research Institute,JPN,Government,2
6945,University of Information Technology and Communications,IRQ,Universities,1
6945,Tarleton State University,USA,Universities,3
6945,Norwegian School of Economics,NOR,Universities,3
6945,Yasouj University,IRN,Universities,3
6952,Nuclear Physics Institute of the ASCR,CZE,Government,1
6952,Middle Technical University,IRQ,Universities,2
6952,Binus University,IDN,Universities,1
6955,Samara State Medical University,RUS,Universities,2
6955,Centre for Ecology and Hydrology,GBR,Government,1
6955,"Chitkara University, Punjab",IND,Universities,1
6955,Majmaah University,SAU,Universities,2
6955,Slovak University of Agriculture in Nitra,SVK,Universities,2
6955,Szechenyi Istvan University,HUN,Universities,2
6955,Tomsk State University,RUS,Universities,1
6955,Thuy Loi University,VNM,Universities,2
6955,Shupyk National Healthcare University of Ukraine,UKR,Universities,1
6955,Universitas Islam Negeri Sunan Gunung Djati,IDN,Universities,1
6955,Tamil Nadu Agricultural University,IND,Universities,1
6955,National Institute of Mental Health and Neuro Sciences,IND,Universities,1
6955,Syiah Kuala University,IDN,Universities,1
6968,Hospital Clinico Universidad de Chile Jose Joaquin Aguirre,CHL,Health,2
6968,Utkal University,IND,Universities,3
6968,Osaka City General Hospital,JPN,Health,3
6968,PSG College of Technology,IND,Universities,2
6972,Indian Institute of Remote Sensing,IND,Government,2
6972,"Instituto Federal de Educacao, Ciencia e Tecnologia do Maranhao",BRA,Universities,3
6972,Zarqa University,JOR,Universities,2
6972,National Research and Innovation Agency *,IDN,Government,1
6972,Instituto Federal Catarinense,BRA,Universities,3
6972,Osun State University,NGA,Universities,1
6972,University of Hartford,USA,Universities,3
6972,Harper Adams University College,GBR,Universities,3
6972,Izmir Katip Celebi University *,TUR,Universities,2
6981,Suffolk University,USA,Universities,3
6981,Gdansk University of Physical Education and Sport,POL,Universities,2
6981,Troy University,USA,Universities,3
6981,University of Colorado Hospital,USA,Health,2
6981,Wirtschaftsuniversitat Wien,AUT,Universities,2
6981,Southwest Research Institute,USA,Non-Profit,3
6981,Alexandru Ioan Cuza University,ROU,Universities,1
6981,Homi Bhabha National Institute,IND,Universities,1
6989,Ecole des Hautes Etudes en Sante Publique,FRA,Universities,2
6989,Chitkara Educational Trust *,IND,Universities,1
6989,Mizoram University,IND,Universities,2
6992,Nara Women's University,JPN,Universities,3
6992,Universidade do Vale do Rio dos Sinos,BRA,Universities,2
6992,Moscow State Technological University Stankin,RUS,Universities,2
6995,Universidad Michoacana de San Nicolas de Hidalgo,MEX,Universities,2
6995,Nuclear Materials Authority,EGY,Government,3
6995,Kaiser Permanente Center for Health Research ,USA,Health,2
6995,Vinnytsia National Technical University,UKR,Universities,1
6995,Universite Hassan 1er *,MAR,Universities,2
6995,Universidad de Valparaiso,CHL,Universities,2
6995,Uskudar University,TUR,Universities,1
6995,Fund for Scientific Research Flanders,BEL,Government,3
6995,Semnan University of Medical Sciences,IRN,Universities,2
7004,Kyiv National University of Technologies and Design,UKR,Universities,2
7004,Littoral Environnement et Societes,FRA,Government,2
7004,Afya Educacional SA *,BRA,Companies,2
7004,Scottish Association for Marine Science,GBR,Non-Profit,2
7004,Erzincan Binali Yildirim University,TUR,Universities,2
7009,Fundacion Cardioinfantil Instituto de Cardiologia,COL,Health,1
7009,Wheaton College,USA,Universities,3
7009,Tenri Hospital,JPN,Health,3
7009,"Universite Akli Mohand Oulhadj, Bouira",DZA,Universities,3
7009,Outcomes Research Consortium,USA,Non-Profit,2
7009,Siberian State Medical University,RUS,Universities,2
7009,University of Phayao,THA,Universities,2
7009,Space Applications Centre,IND,Government,2
7009,University of Medicine and Pharmacy Craiova,ROU,Universities,2
7018,Postgraduate Institute of Medical Education and Research,IND,Universities,1
7018,Universidad Pontificia Comillas,ESP,Universities,2
7018,Universidade Presbiteriana Mackenzie,BRA,Universities,3
7018,Universidade do Estado do Amazonas,BRA,Universities,2
7018,Sharda University,IND,Universities,1
7018,University of Nairobi,KEN,Universities,1
7024,Ural Federal University,RUS,Universities,1
7024,Maimonides Medical Center,USA,Health,3
7024,University of Ilorin,NGA,Universities,1
7024,University of Lagos,NGA,Universities,1
7024,Universite de Jijel,DZA,Universities,3
7024,Grupo Ribera Salud *,MUL,Health,4
7024,National Research Centre for the Working Environment,DNK,Government,2
7024,Mahasarakham University,THA,Universities,2
7032,Technical University of Varna,BGR,Universities,2
7032,Universidade do Estado de Minas Gerais,BRA,Universities,3
7032,Claremont Graduate University,USA,Universities,2
7032,"Suleyman Demirel University, Isparta",TUR,Universities,1
7036,Alexander Dubcek University of Trencin,SVK,Universities,2
7036,Thai Nguyen University of Techonology,VNM,Universities,2
7036,Junta de Castilla y Leon *,MUL,Government,1
7036,"Instituto Federal de Educacao, Ciencia e Tecnologia da Paraiba",BRA,Universities,2
7036,Pontificia Universidad Catolica del Peru,PER,Universities,1
7036,Sofia University,BGR,Universities,1
7036,Czestochowa University of Technology,POL,Universities,3
7036,"California State University, Monterey Bay",USA,Universities,3
7036,Universite Gaston Berger de Saint-Louis,SEN,Universities,3
7036,Kafkas University,TUR,Universities,1
7046,Universidad EAFIT,COL,Universities,1
7046,Central Arid Zone Research Institute,IND,Government,3
7046,Satbayev University,KAZ,Universities,1
7046,Institut des Sciences de l'Evolution,FRA,Government,1
7046,University of Mazandaran,IRN,Universities,2
7046,Universiti Teknologi MARA,MYS,Universities,1
7052,Clinical Center of Serbia,SRB,Health,2
7052,Lingnan University,HKG,Universities,2
7052,Universidad de la Costa,COL,Universities,1
7052,Southern Scientific Center Russian Academy of Sciences,RUS,Government,2
7052,Raja Ramanna Centre for Advanced Technology,IND,Government,3
7052,"Food and Agriculture Organisation of the United Nations, Italy",ITA,Non-Profit,3
7058,German Centre for Integrative Biodiversity Research iDiv Halle-Jena-Leipzig,DEU,Government,1
7058,Madanapalle Institute of Technology and Science,IND,Universities,3
7058,Diyala University,IRQ,Universities,1
7058,Gandhi Institute of Technology and Management,IND,Universities,1
7062,Sumy State University,UKR,Universities,1
7062,Universidad Autonoma de Yucatan,MEX,Universities,2
7062,Opole University of Technology,POL,Universities,3
7062,Al-Hussein Bin Talal University,JOR,Universities,3
7062,Institut National de la Recherche Agronomique,MAR,Government,1
7062,Anhui University of Finance and Economics,CHN,Universities,1
7062,Walailak University,THA,Universities,1
7062,Agricultural Research Council,ZAF,Government,3
7062,Universidade Federal Rural de Pernambuco,BRA,Universities,2
7062,Institute of Materials Science,VNM,Government,3
7062,Seikei University,JPN,Universities,3
7062,Kazimierz Pulaski University of Technology and Humanities in Radom,POL,Universities,3
7062,University of Health Sciences,PAK,Universities,2
7075,Universite Ibn Zohr *,MAR,Universities,1
7075,Universidade Federal da Paraiba,BRA,Universities,1
7075,Instituto de Investigaciones Fisiologicas y Ecologicas Vinculadas a la Agricultura,ARG,Government,2
7075,Redeemer's University,NGA,Universities,2
7075,Central Soil Salinity Research Institute,IND,Government,1
7075,Sulaimani Polytechnic University,IRQ,Universities,2
7075,British University in Dubai,ARE,Universities,2
7075,Princeton Plasma Physics Laboratory,USA,Government,2
7075,Aksaray University,TUR,Universities,3
7075,Universite de Yaounde I,CMR,Universities,1
7085,University of Haripur,PAK,Universities,1
7085,Khwaja Fareed University of Engineering and Information Technology,PAK,Universities,2
7085,Bangalore University,IND,Universities,3
7085,Universidad El Bosque,COL,Universities,1
7085,Grand Valley State University,USA,Universities,2
7085,Udayana University,IDN,Universities,2
7085,National Institute of Technology Silchar,IND,Universities,2
7085,John Paul II Catholic University of Lublin,POL,Universities,2
7093,Institute for Problems in Informatics Russian Academy of Sciences,RUS,Government,2
7093,University of Ghana,GHA,Universities,1
7093,University of Ostrava,CZE,Universities,2
7093,Food and Agriculture Organization of the United Nations,MUL,Non-Profit,1
7093,Istanbul Gelisim University,TUR,Universities,1
7093,WSP Global *,MUL,Companies,3
7093,Eskisehir Osmangazi University *,TUR,Universities,1
7100,NASA Goddard Space Flight Center,USA,Government,1
7100,Czech University of Life Sciences Prague,CZE,Universities,1
7100,Minneapolis Heart Institute Foundation,USA,Health,3
7100,Centro de Investigacion en Matematicas AC,MEX,Government,2
7100,University of Burdwan,IND,Universities,2
7100,Kazan National Research Technological University,RUS,Universities,2
7100,International Institute for Applied Systems Analysis,AUT,Government,1
7100,Kharazmi University,IRN,Universities,2
7108,National Institute for Medical Research,TZA,Health,1
7108,Iranian Fisheries Science Research Institute,IRN,Government,3
7108,Hospital Universitario de Guadalajara,ESP,Health,1
7108,Mohan Lal Sukhadia University,IND,Universities,2
7108,Hawler Medical University,IRQ,Universities,2
7108,Universite de Gafsa,TUN,Universities,3
7114,Bulgarian Academy of Sciences *,BGR,Government,1
7114,Universitas Atma Jaya Yogyakarta,IDN,Universities,2
7114,"King Fahd University Hospital, Khobar",SAU,Health,3
7114,"Instituto Federal de Educacao, Ciencia e Tecnologia de Pernambuco",BRA,Universities,3
7114,Universite Mohamed Boudiaf - M'sila,DZA,Universities,2
7119,Research Center of Neurology,RUS,Health,2
7119,Institute of High Current Electronics Russian Academy of Sciences,RUS,Government,2
7119,University of Namibia,NAM,Universities,1
7119,University of Zululand,ZAF,Universities,3
7119,Durban University of Technology,ZAF,Universities,2
7124,Lavrentyev Institute of Hydrodynamics Russian Academy of Sciences,RUS,Government,1
7124,Rashtrasant Tukadoji Maharaj Nagpur University,IND,Universities,2
7124,Universite Felix Houphouet-Boigny,CIV,Universities,1
7127,The University of Vermont Medical Center,USA,Health,3
7127,Met Office,GBR,Government,1
7127,Yenepoya University,IND,Universities,2
7127,Military Medical Academy,SRB,Health,2
7127,"Baruch College, City University of New York",USA,Universities,1
7127,Instituto Andaluz de Ciencias de la Tierra,ESP,Government,4
7133,National Technical University of Ukraine - Kyiv Polytechnic Institute,UKR,Universities,1
7133,"Institute of Tibetan Plateau Research, Chinese Academy of Sciences",CHN,Government,1
7133,Kerala Agricultural University,IND,Universities,3
7133,Carleton College,USA,Universities,2
7133,Mersin University,TUR,Universities,2
7133,Sakarya University *,TUR,Universities,1
7139,Clinical Center of Vojvodina,SRB,Health,3
7139,Al Neelain University,SDN,Universities,3
7139,North York General Hospital ,CAN,Health,3
7139,Midlands State University,ZWE,Universities,1
7139,LNM Institute of Information Technology,IND,Universities,3
7139,National College of Business Administration and Economics,PAK,Universities,1
7139,University of Dar es Salaam,TZA,Universities,1
7139,University of Petroleum and Energy Studies,IND,Universities,1
7139,Cukurova University,TUR,Universities,1
7139,National Taipei University of Business,TWN,Universities,3
7139,Universidad Central de Venezuela,VEN,Universities,1
7139,"Universite Paul Valery, Montpellier III *",FRA,Universities,1
7151,Leibniz-Zentrum fur Agrarlandschaftsforschung,DEU,Government,2
7151,Ministere de la Culture et de la Communication *,FRA,Government,1
7151,University of Sindh,PAK,Universities,2
7151,Institute of Silicate Chemistry Russian Academy of Sciences,RUS,Government,2
7151,Museum National d'Histoire Naturelle *,FRA,Government,1
7156,University of Zilina,SVK,Universities,1
7156,Hazara University,PAK,Universities,1
7156,University of Mosul,IRQ,Universities,1
7156,Southern Federal University,RUS,Universities,1
7156,Universidade Federal do Amazonas,BRA,Universities,2
7156,Universite de Maroua,CMR,Universities,2
7156,Christchurch Hospital,NZL,Health,3
7156,International Food Policy Research Institute United States,USA,Non-Profit,1
7156,Odessa National I.I. Mechnikov University,UKR,Universities,2
7165,University Dunarea de Jos of Galati,ROU,Universities,2
7165,King Khalid University,SAU,Universities,1
7165,Koszalin University of Technology,POL,Universities,2
7165,Instituto de Investigacion y Formacion Agraria y Pesquera,ESP,Government,3
7165,Centre Hospitalier Universitaire Farhat Hached de Sousse,TUN,Health,2
7165,University of Worcester,GBR,Universities,3
7165,University of Defence *,SRB,Universities,2
7172,Universite Ibn Tofail *,MAR,Universities,1
7172,Fukuoka Institute of Technology,JPN,Universities,4
7172,King Hussein Cancer Center,JOR,Health,2
7172,Southern Connecticut State University,USA,Universities,3
7172,Timiryazev Institute of Plant Physiology Russian Academy of Sciences,RUS,Government,2
7172,Ecole Nationale Superieure de Formation de Enseignement Agricole de Toulouse *,FRA,Universities,2
7172,Laboratoire Evolution et Diversite Biologique,FRA,Government,1
7172,Habib Bourguiba Hopital,TUN,Health,2
7172,University of Agriculture,PAK,Universities,2
7172,University of Malaysia Sabah,MYS,Universities,2
7172,Karadeniz Technical University,TUR,Universities,1
7172,Hungarian University of Agriculture and Life Sciences,HUN,Universities,2
7172,Institute for Advanced Study,USA,Non-Profit,1
7172,Mount Allison University,CAN,Universities,3
7172,Tokushima University Hospital,JPN,Health,2
7172,Lithuanian Energy Institute,LTU,Government,2
7172,Ecole Mohammadia d'Ingenieurs,MAR,Universities,2
7189,Uludag University,TUR,Universities,1
7189,Canadian University of Dubai,ARE,Universities,2
7189,Vidyasagar University,IND,Universities,1
7189,"Instituto Federal de Educacao, Ciencia e Tecnologia Goiano",BRA,Universities,3
7193,Huainan Normal University,CHN,Universities,4
7193,Sultan Zainal Abidin University,MYS,Universities,3
7195,St. Lukes International Hospital,JPN,Health,2
7195,Universite du Quebec en Rimouski,CAN,Universities,3
7195,Universidade Eduardo Mondlane,MOZ,Universities,1
