5749, Inje University Busan-Paik Hospital
5751, Changjiang Water Resources Commission
5754, Mie University Hospital
5760, Federal Research Centre Fundamentals of Biotechnology Russian Academy of Sciences
5769, Nicolaus Copernicus Astronomical Center Polish Academy of Sciences
5771, Sanming First Hospital Affiliated to Fujian Medical University
5774, China Astronaut Research and Training Center
5788, Centro de Investigacion Biomedica en Red de Salud Mental, Barcelona
5789, University Hospital in Olomouc
5790, Faculdades Pequeno Principe
5791, Embrapa Agroindustria Tropical
5792, Slovak University of Technology
5795, Institut fur Hochenergiephysik Osterreichische Akademie der Wissenschaften
5798, Northern Border University
5800, Institute of Physics Polish Academy of Sciences
5801, VA Nebraska-Western Iowa Health Care System
5813, Institute of Earth Sciences, Academia Sinica
5815, CESifo Group
5817, University of East Sarajevo
5821, Food Technology Research Institute
5828, Meiho University
5832, NARI Group Corp
5841, Centro Cientifico Tecnologico San Luis
5846, Pavol Jozef Safarik University in Kosice
5860, Northern University of Malaysia
5861, Sant Longowal Institute of Engineering and Technology
5862, National Medical Products Adminsitration
5864, Anhui University of Finance and Economics
5866, Unite Mixte de Recherche des Territoires, Environnement, Teledectetion et Information Spatiale
5870, National Satellite Ocean Application Service
5888, Russian Research Centre Kurchatov Institute
5896, Stollery Children's Hospital Foundation
5897, Ecole d'Economie de Paris
5898, National Institute of Technology Raipur
5901, Global Change Research Institute of the ASCR
5904, University Hospital Vinohrady
5906, Huanghe Science and Technology University
5908, British University in Dubai
5909, Institute of Archaeology and Ethnography Russian Academy of Sciences
5915, JFE Holdings Inc *
5917, University of Medicine, Pharmacy, Science and Technology of Targu Mures
5919, General Hospital of Athens Laiko
5921, Luxembourg Institute of Socio-Economic Research
5922, Malaviya National Institute of Technology
5923, Centro de Investigacion en Salud Poblacional
5925, Irmandade da Santa Casa de Misericordia de Sao Paulo
5927, American College of Surgeons
5928, Iskenderun Technical University
5933, GE Healthcare, China
5934, Cracow University of Economics
5935, The Affiliated Hospital of Nanjing University of Chinese Medicine
5936, State University of New York, College at Oswego
5937, Kosin University *
5939, Instituto Federal de Educacao, Ciencia e Tecnologia do Rio Grande do Norte
5945, Hochschule fur Technik, Wirtschaft und Kultur Leipzig
5946, Gemini Observatory Northern Operations Center
5947, Osaka Institute of Technology
5954, Hospital Universitario Infanta Cristina *
5955, Arak University of Medical Sciences *
5956, Almazov National Medical Research Centre
5957, University of Wales, Trinity Saint David
5960, Laboratoire d'Analyse et Modelisation de Systemes pour l'Aide a la Decision
5961, Soil, Water and Environment Research Institute
5965, Niigata University Medical and Dental Hospital
5967, Zhejiang Shuren University
5970, MITRE Corp, McLean
5971, ITER Organization
5978, Norwegian Geotechnical Institute
5979, Hospital Clinico Universidad de Chile Jose Joaquin Aguirre
5982, Universite Pantheon Sorbonne, Paris1 *
5983, Royal Berkshire NHS Foundation Trust
5984, General Dynamics Information Technology
5987, Estonian University of Life Sciences
5988, National Food and Strategic Reserves Administration
5989, Hunan University of Traditional Chinese Medicine
5992, Institute of Biomedical Chemistry of the Russian Academy of Medical Sciences
5997, St Marys University College Twickenham
5998, Yokohama City University Medical Center
6004, Almaarefa University
6012, Faculdade de Ciencias Medicas da Santa Casa de Sao Paulo
6017, Medical Radiological Scientific Centre of the Russian Academy of Medical Sciences
6020, Bam University of Medical Sciences
6023, Luoyang Ship Material Research Institute
6026, Children's Hospital Affiliated to Soochow University
6033, Center for Physical Sciences and Technology
6036, Shangqiu Normal University
6038, Mitsubishi Heavy Industries Ltd
6042, Beijing University of Chinese Medicine and Pharmacology Dongfang Hospital
6043, Centro Hospitalar de Vila Nova de Gaia e Espinho
6045, Ajman University of Science and Technology
6046, Centre for Ecological Research
6048, Kitano Hospital
6053, Centro de Educacion Medica e Investigaciones Clinicas Norberto Quirno
6055, Naval University of Engineering
6058, Beijing Information Science and Technology University
6059, Institute of Chemical Process Fundamentals of the ASCR
6068, Institute of Vertebrate Paleontology and Paleoanthropology, Chinese Academy of Sciences
6070, North Texas VA Health Care System 
6072, Institute of Plasma Physics of the ASCR
6076, Instituto Nacional de Psiquiatria Ramon de la Fuente
6078, Centre de Recherche de l'Institut Universitaire de Geriatrie de Montreal
6080, Dibrugarh University
6083, Vietnam National University System, Hanoi *
6084, Guangxi University of Chinese Medicine
6086, Dalian Minzu University
6090, Universidade do Vale do Taquari
6091, University of Craiova
6094, Petrozavodsk State University
6097, Zewail City of Science and Technology
6107, Alikhanov Institute for Theoretical and Experimental Physics
6108, TBS Education
6112, Tumor Hospital of Guangxi Medical University
6119, Norwegian School of Economics
6123, Medical University of Kerman
6126, Gandhigram Rural Institute
6128, Wan Fang Hospital
6130, University of Shiga Prefecture
6131, Second Affiliated Hospital of Nanchang University
6132, Institute of Ecology and Botany Hungarian Academy of Sciences
6135, Bauman Moscow State Technical University
6144, Beijing Institute of Spacecraft Environment Engineering
6145, Shaqra University
6146, Instituto de Investigacion e Innovacion Biomedica de Cadiz
6149, Laboratoire de Probabilites, Statistique et Modelisation
6150, Instituto Federal de Educacao, Ciencia e Tecnologia do Rio de Janeiro
6157, Agricultural Biotechnology Research Institute of Iran
6165, Swiss Paraplegic Centre
6168, Huaiyin Normal University
6171, Kanagawa Children's Medical Center
6172, Institute of Geological Sciences Polish Academy of Sciences
6173, Universidad Privada Norbert Wiener
6174, Hospital Universitario Son Espases
6176, St Petersburg Pavlov State Medical University
6181, Jishou University *
6185, Zibo Central Hospital Affiliated to Binzhou Medical University
6187, The Maharaja Sayajirao University of Baroda
6188, Atma Jaya Catholic University of Indonesia
6189, Inje University Ilsan-Paik Hospital
6192, Laboratoire de l'Integration du Materiau au Systeme
6194, Shanghai Electric Group *
6196, Lithuanian Research Centre for Agriculture and Forestry
6197, Gorgan University of Agricultural Sciences and Natural Resources
6201, Aghia Sophia Children's Hospital
6202, Jawaharlal Institute of Postgraduate Medical Education and Research
6204, Hospital das Clinicas da Universidade Federal de Minas Gerais
6205, Air Force Early Warning Academy
6208, Ahvaz Jundishapur University of Medical Sciences *
6212, Jerusalem College of Technology - Lev Academic Center
6214, Ningxia University
6219, East London NHS Foundation Trust
6223, Siemens Healthineers, China
6224, MacDiarmid Institute for Advanced Materials and Nanotechnology
6228, First Affiliated Wuxi People's Hospital
6230, United States Military Academy at West Point
6231, Instituto de Investigaciones en Ciencia y Tecnologia de Materiales
6232, China Energy Investment Corp *
6237, State Grid Energy Research Institute
6240, Centro Universitario SENAI CIMATEC
6242, Institut Catala de la Salut Lleida 
6243, Toyota Technological Institute, Japan
6244, Institut d'Ecologie et des Sciences de l'Environnement de Paris
6245, Egyptian National Cancer Institute
6255, Institute of Systems Engineering, Academy of Military Sciences of PLA
6256, Institute of Nano Science and Technology, Mohali
6259, Muhimbili University of Health and Allied Sciences
6260, Institut de Hautes Etudes Internationales et du Developpement
6262, Kosin University Gospel Hospital
6265, State Grid Xinjiang Electric Power Co
6267, Complejo Hospitalario Materno - Insular
6268, Irkutsk State Technical University
6270, United States Agency for International Development United States
6271, University General Hospital of Thessaloniki AHEPA
6272, University of the Faroe Islands
6277, Institute for Medical Research and Occupational Health
6282, Saskatoon Health Region
6283, National Institute for Research and Development of Isotopic and Molecular Technologies
6286, National Institute of Malaria Research India
6288, Ivano-Frankivsk National Technical University of Oil and Gas
6295, Centro Cientifico Tecnologico Nordeste
6310, Leibniz-Zentrum fur Marine Tropenokologie
6311, Laboratoire Analyse, Geometrie et Applications
6312, Emek Medical Center
6314, Songshan Lake Materials Laboratory
6316, Wroclaw University of Economics
6317, Doctor Harisingh Gour University
6319, AVIC Manufacturing Technology Institute
6328, Escola Superior d'Administracio i Direccio d'Empreses
6339, Audencia Nantes, School of Management
6350, Clinical Hospital Dubrava
6351, Laboratoire Paul Painleve
6354, Albaha University
6355, First Affiliated Hospital of Shantou University Medical College
6364, Maritime University of Szczecin
6368, National Medical Research Center for Endocrinology
6370, Institute of Geology of the ASCR
6376, BI Norwegian Business School
6381, University of Bisha
6388, Changchun University of Traditional Chinese Medicine
6393, Mudanjiang Medical University
6395, Rotman Research Institute
6397, Westat Corp
6400, National Medical Research Center for Therapy and Preventive Medicine
6401, Universite du Quebec en Rimouski
6410, Egyptian Drug Authority
6414, Abu Dhabi National Oil Co *
6418, Haskins Laboratories
6425, Institute of Psychiatry and Neurology
6431, California State University, East Bay
6432, Centro de Investigacion Biomedica en Red de Enfermedades Infecciosas
6434, National Medical Research Center of Cardiology
6435, Universidade Federal da Integracao Latino-Americana
6441, First Hospital of Shanxi Medical University
6450, Chinese Academy of Geological Sciences *
6451, Federal Budget Institute of Science Central Research Institute of Epidemiology
6453, Vietnam National University, Ho Chi Minh City
6456, University of Veterinary Medicine Budapest
6457, Royan Institute for Reproductive Biomedicine
6460, Kurashiki Central Hospital
6461, Outcomes Research Consortium
6467, Center for Health Technology and Services Research
6472, Universidade Federal do Vale do Sao Francisco
6475, Cogna Educacao SA *
6478, University of Gavle
6479, Lahore Garrison University
6485, Royal Society of Thailand
6488, Islamic Azad University, Marvdasht
6489, Instituto Federal de Educacao, Ciencia e Tecnologia do Ceara
6490, Complejo Asistencial Universitario de Burgos
6491, Arthritis Research Canada
6493, Universidade La Salle, Brazil
6499, Institute of Biodiversity and Ecosystems Research Bulgarian Academy of Sciences
6500, Complejo Hospitalario de Caceres
6503, Centro de Investigacion Cientifica de Yucatan
6504, National Formosa University
6506, Second Affiliated Hospital of Zhengzhou University
6507, Konstantinov Petersburg Nuclear Physics Institute Russian Academy of Sciences
6508, Daqing Oilfield Co Ltd, CN
6512, Siksha O Anusandhan University
6513, Tianjin Third Central Hospital
6514, Second Affiliated Hospital of Lanzhou University
6515, Shanghai Institute of Mental Health
6516, Affiliated Zhongshan Hospital of Dalian University
6517, College of Medicine and Medical Sciences
6519, Istituto Nazionale di Oceanografia e Geofisica Sperimentale
6526, Royal Cornwall Hospitals NHS Trust
6527, Fundacion Instituto Valenciano de Oncologia
6531, Hefei Comprehensive National Science Center *
6533, Khwaja Fareed University of Engineering and Information Technology
6535, Ministerio da Ciencia, Tecnologia e Inovacao, Brasil
6539, D. Mendeleev University of Chemical Technology 
6540, Institute for Fundamental Physics of the Universe
6543, Complejo Hospitalario Universitario de Canarias
6545, Instituto de Investigacion Sanitaria y Biomedica de Alicante
6548, Institute of Biophysics and Biomedical Engineering Bulgarian Academy of Sciences
6549, Huaihai Institute of Technology
6550, Changshu Institute of Technology
6552, Istituto per la Scienza e Tecnologia dei Plasmi
6556, Eye, Ear, Nose and Throat Hospital Fudan University
6561, Consejeria de Agricultura, Pesca, Agua y Desarrollo Rural Sevilla
6567, Vavilov Institute of General Genetics Russian Academy of Sciences
6569, Setsunan University
6570, Universite Vincennes-Saint-Denis - Paris 8 *
6575, Teikyo University Group Hospitals
6576, Complejo Hospitalario de Toledo
6577, State Grid Beijing Electric Power Economic and Technology Research Institute
6578, State Grid Hebei Electric Power Research Institute
6582, Instituto Federal de Educacao, Ciencia e Tecnologia de Santa Catarina
6583, Luoyang Normal University
6586, Shizuoka General Hospital
6592, North China University of Water Conservancy and Electric Power
6593, Laboratoire de Tribologie et Dynamique des Systemes
6596, Fourth Hospital of Hebei Medical University
6599, Xian Shiyou University
6604, Gdynia Maritime University
6605, Plant Protection Research Institute
6609, Hippokration General Hospital
6613, Instituto Federal de Educacao, Ciencia e Tecnologia Espirito Santo
6616, Affiliated Suzhou Hospital
6617, Technical University in Zvolen
6618, Planetary Science Institute
6621, Fisheries and Oceans Canada Dartmouth
6623, Centre de Recherche en Economie et Statistique
6626, Russian State Hydrometeorological University
6629, George Institute for International Health, India
6631, Ministry of Emergency Management
6635, National Taipei College of Nursing
6638, Opole University of Technology
6640, Instituto de Medicina Integral Professor Fernando Figueira
6642, Sri Siva Subramania Nadar College of Engineering
6643, Al-Ahram Canadian University
6645, Research Centre for Medical Genetics
6649, Academy of Physical Education in Katowice
6656, University of Wisconsin - LaCrosse
6659, Fourth Hospital of Wuhan
6662, Theodor Bilharz Research Institute
6668, Budker Institute of Nuclear Physics Russian Academy of Sciences
6672, The Russian Presidential Academy of National Economy and Public Administration
6673, MedStar Health Research Institute
6679, Constantine the Philosopher University in Nitra
6680, Instituto Federal de Educacao, Ciencia e Tecnologia de Piaui
6681, Jordanian Royal Medical Services *
6683, G.K. Skryabin Institute of Biochemistry and Physiology of Microorganisms Russian Academy of Sciences
6688, Institute of Nature Conservation Polish Academy of Sciences
6690, Higher Education Commission of Pakistan *
6691, Laboratoire Navier
6692, Tajen University
6693, University of Mostar
6699, Clinical Hospital Center Split
6703, Libera Universita Internazionale degli Studi Sociali Guido Carli
6707, Laboratorio Nacional de Luz Sincrotron
6708, Alborz University of Medical Sciences
6711, Indian Institute of Pulses Research
6716, Yanan University
6721, Jiangsu Teachers University of Technology
6725, Ilam University of Medical Sciences
6726, Instituto Federal de Educacao, Ciencia e Tecnologia Goiano
6729, National University of Malaysia Medical Center
6730, State Grid Ningxia Electric Power Co
6742, Scientific and Practical Materials Research Center National Academy of Sciences of Belarus
6746, Canadian University of Dubai
6753, Dezhou University
6756, Institute of Metallurgy and Materials Science Polish Academy of Sciences
6758, Edith Wolfson Medical Center
6762, Southwest Forestry University
6767, China Gas Turbine Establishment
6775, Fujian Medical University Union Hospital
6778, Erzurum Technical University
6779, Istituto Universitario di Studi Superiori Pavia
6784, California State University, Monterey Bay
6785, University School of Physical Education in Krakow
6792, University of Wollongong, Dubai Campus
6793, First Affiliated Hospital of Lanzhou University
6796, China Three Gorges Corp
6797, Beijing Wuzi University
6799, Shanghai Polytechnic University
6802, Agricultural Research Education and Extension Organization *
6804, Institute of Mathematics Polish Academy of Sciences
6807, Siberian State Transport University
6812, Centro Studi e Ricerche Enrico Fermi
6822, Instituto de Engenharia de Sistemas e Computadores de Coimbra
6823, Menzies School of Health Research
6826, Institute of Agrophysics Polish Academy of Sciences
6830, Centro de Pesquisas Leopoldo Americo Miguez de Mello
6845, De la Prehistoire a l'Actuel: Culture, Environnement et Anthropologie
6850, Seth Gordhandas Sunderdas Medical College and King Edward Memorial Hospital 
6866, Hiroshima University Hospital
6876, Agencia Paulista de Tecnologia dos Agronegocios *
6877, Minneapolis Heart Institute Foundation
6881, Chinese Academy of Meteorological Sciences
6884, Institute of Mathematics and Informatics Bulgarian Academy of Sciences
6885, Zelinsky Institute of Organic Chemistry Russian Academy of Sciences
6892, Environment and Life Sciences Research Center
6897, Instituto Universitario de Ciencias Psicologicas, Sociais e da Vida
6900, Faculdade Sao Leopoldo Mandic
6912, Central Glass and Ceramic Research Institute
6914, Ziauddin Medical University
6915, Golestan University of Medical Sciences and Health Services
6921, Institute of Computer Science of the ASCR
6925, Consorci Sanitari del Maresme *
6927, Tyumen Industrial University
6929, Moroccan Foundation for Advanced Science, Innovation and Research *
6930, Pedagogical University of Cracow
6935, Laboratoire Plasma et Conversion d'Energie
6943, New Valley University
6952, Industrial University of Ho Chi Minh City
6953, Moscow Aviation Institute, State University of Aerospace Technologies
6958, Wonkwang University School of Medicine & Hospital
6959, The Royal College of Surgeons in Ireland �C Medical University of Bahrain
6962, Eunpyeong St Mary's Hospital
6966, Charotar University of Science and Technology
6973, Research Institute for Humanity and Nature
6974, Centro Cientifico Tecnologico Mar del Plata
6980, Hospital de Especialidades Jerez de la Frontera
6981, National Institute of Technology, Patna
6982, Al-Ahliyya Amman University
6983, Jiamusi University *
6985, Zhejiang Wanli University
6986, Karunya Institute of Technology and Sciences
6989, Muhammad Nawaz Sharif University of Agriculture
6992, Academy of Romanian Scientists
6995, Laboratoire Hydrosciences Montpellier
6998, Lingnan Normal University
7001, Hubei University of Education
7002, Variable Energy Cyclotron Centre
7004, Medical University of Sofia *
7008, Kazimierz Wielki University
7010, Batterjee Medical College
7012, Civil Aviation Flight University of China
7018, L'IPAG Business School
7022, Centre National pour la Recherche Scientifique et Technique
7025, National Institute for Laser, Plasma and Radiation Physics
7029, Islamic Azad University, Babol Branch
7031, The Steadman Clinic
7036, Koltsov Institute of Developmental Biology Russian Academy of Sciences
7038, L. N. Gumilov Eurasian National University
7039, Vale SA, Brazil
7043, Instituto Nacional de Perinatologia Isidro Espinosa de los Reyes
7046, P N Lebedev Physics Institute Russian Academy of Sciences
7048, Institute for High Energy Physics
7053, Ufa State Petroleum Technological University
7054, Institute of General Pathology and Physiopathology of the Russian Academy of Medical Sciences
7055, Govind Ballabh Pant University of Agriculture and Technology
7057, Hospital Universitario Rey Juan Carlos
7059, Guilan University of Medical Sciences
7060, Shahid Sadoughi University of Medical Sciences
7063, Jackson Health System
7072, Ser Educacional SA *
7073, Tianjin University of Commerce China
7074, Gandhi Institute of Technology and Management
7076, Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias *
7077, National Institute of Oceanography and Fisheries
7082, Medical University - Plovdiv
7085, Laureate International Universities *
7086, Complejo Hospitalario San Pedro Hospital De La Rioja
7088, Jinling Institute Of Technology
7089, National Institute of Environmental Research
7093, Tehran Heart Center
7096, Institute of Science and Innovation in Mechanical and Industrial Engineering
7098, University of Rousse
7101, Universite de Corse Pascal Paoli *
7108, Institute of Cytology Russian Academy of Sciences
7109, Altai State University
7114, Nanjing Institute of Geology and Palaeontology, Chinese Academy of Sciences
7116, Princess Sumaya University of Technology
7117, Engelhardt Institute of Molecular Biology Russian Academy of Sciences
7118, Escola Bahiana de Medicina e Saude Publica
7121, Swedish Institute of Space Physics
7124, Daejeon St. Mary's Hospital
7125, National Laboratory for Civil Engineering
7128, Philips Healthcare, China
7130, Sree Chitra Tirunal Institute for Medical Sciences and Technology
7131, Ecole Nationale Superieure d'Ingenieurs de Caen et Centre de Recherche *
7132, Belgian Nuclear Research Centre
7135, Islamic Azad University, Damghan Branch
7136, University of Malaysia Kelantan
7143, Chitkara Educational Trust *
7145, Purple Mountain Observatory, Chinese Academy of Sciences
7147, Silesian University in Opava
7149, Hospital Universitario Fundacion Alcorcon
7158, Latvia University of Life Sciences and Technologies
7160, UNESCO-IHE Institute for Water Education
7162, Afiliated Taizhou Hospital of Wenzhou Medical University
7163, Laboratoire d'Automatique, de Mecanique et d'Informatique Industrielles et Humaines
7164, Hormozgan University of Medical Sciences
7168, Te Whatu Ora Waitemata
7170, Universidad de Bogota Jorge Tadeo Lozano
7171, Eszterhazy Karoly University of Applied Sciences
7175, Instituto de Ecologia y Biodiversidad
7179, Associate Laboratory of Robotics and Engineering Systems *
7180, Alfred Renyi Institute of Mathematics Hungarian Academy of Sciences
7182, National Institute of Clean-and-Low-Carbon Energy
7184, Shanxi Normal University, Linfen
7187, Prince Sultan Military College of Health Sciences
7191, Islamic Azad University, Sanandaj Branch
7194, Ecole Normale Superieure de l��Enseignement Technique de Mohammedia
7195, Federal University of Agriculture, Abeokuta
7201, King Fahd University Hospital, Khobar
7202, Amran University
7203, Grupo Ribera Salud *
7204, Irbid National University
7209, ICAR Research Complex for NEH Region
7215, The College of Wooster
7217, Tomsk National Research Medical Center of the Russian Academy of Sciences
7218, Institute of Nuclear Research Hungarian Academy of Sciences
7220, Imagerie Adaptative Diagnostique et Interventionnelle
7222, Huanggang Normal University
7225, University of Presov in Presov
7227, Tokyo Womens Medical University Hospital
7228, Center for Excellence in Ultra-Intense Laser Science
7229, "Universidad Internacional de La Rioja, Logroño"
